x, y, z
2020-04-04 9:34:13,13962,353
2020-04-04 9:34:15,13962,352
2020-04-04 9:34:16,13961,348
2020-04-04 9:34:18,13961,337
2020-04-04 9:34:19,13960,343
2020-04-04 9:34:20,13961,337
2020-04-04 9:34:21,13960,334
2020-04-04 9:34:22,13961,331
2020-04-04 9:34:23,13960,336
2020-04-04 9:34:24,13962,334
2020-04-04 9:34:25,13961,331
2020-04-04 9:34:26,13961,327
2020-04-04 9:34:27,13961,331
2020-04-04 9:34:29,13960,323
2020-04-04 9:34:30,13959,319
2020-04-04 9:34:31,13960,316
2020-04-04 9:34:32,13959,333
2020-04-04 9:34:33,13957,334
2020-04-04 9:34:34,13955,333
2020-04-04 9:34:35,13956,330
2020-04-04 9:34:38,13956,331
2020-04-04 9:34:39,13955,357
2020-04-04 9:34:40,13954,352
2020-04-04 9:34:41,13954,348
2020-04-04 9:34:42,13953,345
2020-04-04 9:34:43,13953,341
2020-04-04 9:34:44,13954,339
2020-04-04 9:34:45,13953,334
2020-04-04 9:34:46,13951,339
2020-04-04 9:34:47,13951,348
2020-04-04 9:34:48,13951,346
2020-04-04 9:34:49,13952,346
2020-04-04 9:34:50,13952,345
2020-04-04 9:34:52,13952,337
2020-04-04 9:34:53,13953,352
2020-04-04 9:34:54,13952,349
2020-04-04 9:34:55,13952,350
2020-04-04 9:34:56,13954,358
2020-04-04 9:34:57,13954,360
2020-04-04 9:34:58,13955,357
2020-04-04 9:34:59,13955,359
2020-04-04 9:35:00,13955,357
2020-04-04 9:35:01,13954,355
2020-04-04 9:35:02,13953,421
2020-04-04 9:35:03,13957,423
2020-04-04 9:35:04,13957,420
2020-04-04 9:35:05,13957,417
2020-04-04 9:35:06,13958,415
2020-04-04 9:35:07,13957,420
2020-04-04 9:35:08,13957,415
2020-04-04 9:35:10,13958,411
2020-04-04 9:35:11,13957,408
2020-04-04 9:35:12,13958,407
2020-04-04 9:35:13,13955,408
2020-04-04 9:35:14,13954,414
2020-04-04 9:35:15,13954,410
2020-04-04 9:35:17,13954,401
2020-04-04 9:35:21,13954,380
2020-04-04 9:35:22,13954,388
2020-04-04 9:35:23,13954,385
2020-04-04 9:35:24,13955,380
2020-04-04 9:35:25,13955,380
2020-04-04 9:35:28,13955,369
2020-04-04 9:35:30,13954,359
2020-04-04 9:35:31,13954,355
2020-04-04 9:35:32,13955,351
2020-04-04 9:35:33,13953,351
2020-04-04 9:35:34,13953,349
2020-04-04 9:35:36,13952,356
2020-04-04 9:35:38,13953,352
2020-04-04 9:35:39,13953,347
2020-04-04 9:35:41,13951,371
2020-04-04 9:35:43,13949,375
2020-04-04 9:35:44,13948,379
2020-04-04 9:35:45,13948,376
2020-04-04 9:35:46,13949,371
2020-04-04 9:35:47,13949,377
2020-04-04 9:35:48,13950,375
2020-04-04 9:35:49,13951,373
2020-04-04 9:35:50,13952,377
2020-04-04 9:35:51,13952,374
2020-04-04 9:35:52,13952,370
2020-04-04 9:35:54,13954,383
2020-04-04 9:35:55,13955,380
2020-04-04 9:35:57,13953,373
2020-04-04 9:35:58,13954,369
2020-04-04 9:35:59,13952,373
2020-04-04 9:36:00,13952,368
2020-04-04 9:36:02,13954,361
2020-04-04 9:36:03,13952,365
2020-04-04 9:36:05,13952,356
2020-04-04 9:36:06,13952,359
2020-04-04 9:36:07,13951,355
2020-04-04 9:36:08,13951,353
2020-04-04 9:36:09,13952,352
2020-04-04 9:36:11,13951,343
2020-04-04 9:36:12,13952,338
2020-04-04 9:36:13,13952,334
2020-04-04 9:36:14,13952,330
2020-04-04 9:36:16,13951,336
2020-04-04 9:36:17,13950,332
2020-04-04 9:36:19,13949,324
2020-04-04 9:36:20,13950,321
2020-04-04 9:36:21,13951,326
2020-04-04 9:36:22,13951,321
2020-04-04 9:36:23,13951,320
2020-04-04 9:36:24,13951,320
2020-04-04 9:36:25,13952,316
2020-04-04 9:36:26,13955,336
2020-04-04 9:36:27,13956,345
2020-04-04 9:36:28,13959,356
2020-04-04 9:36:29,13958,376
2020-04-04 9:36:30,13960,382
2020-04-04 9:36:31,13960,383
2020-04-04 9:36:32,13957,384
2020-04-04 9:36:33,13956,381
2020-04-04 9:36:34,13958,388
2020-04-04 9:36:35,13959,386
2020-04-04 9:36:36,13959,382
2020-04-04 9:36:37,13958,380
2020-04-04 9:36:38,13959,376
2020-04-04 9:36:39,13958,375
2020-04-04 9:36:40,13957,371
2020-04-04 9:36:42,13958,368
2020-04-04 9:36:43,13955,365
2020-04-04 9:36:44,13955,362
2020-04-04 9:36:45,13956,359
2020-04-04 9:36:46,13956,355
2020-04-04 9:36:47,13955,351
2020-04-04 9:36:48,13955,347
2020-04-04 9:36:49,13955,344
2020-04-04 9:36:50,13957,343
2020-04-04 9:36:51,13956,344
2020-04-04 9:36:52,13955,347
2020-04-04 9:36:53,13956,344
2020-04-04 9:36:54,13956,339
2020-04-04 9:36:55,13955,334
2020-04-04 9:36:56,13956,332
2020-04-04 9:36:57,13956,328
2020-04-04 9:36:58,13957,333
2020-04-04 9:36:59,13956,333
2020-04-04 9:37:00,13956,329
2020-04-04 9:37:01,13954,329
2020-04-04 9:37:02,13954,332
2020-04-04 9:37:03,13953,329
2020-04-04 9:37:04,13953,327
2020-04-04 9:37:07,13952,320
2020-04-04 9:37:08,13951,321
2020-04-04 9:37:09,13951,318
2020-04-04 9:37:10,13951,314
2020-04-04 9:37:11,13953,321
2020-04-04 9:37:12,13953,319
2020-04-04 9:37:13,13953,315
2020-04-04 9:37:15,13953,307
2020-04-04 9:37:16,13954,303
2020-04-04 9:37:17,13954,300
2020-04-04 9:37:18,13954,299
2020-04-04 9:37:20,13955,293
2020-04-04 9:37:21,13955,295
2020-04-04 9:37:24,13955,285
2020-04-04 9:37:25,13954,281
2020-04-04 9:37:26,13955,287
2020-04-04 9:37:27,13955,285
2020-04-04 9:37:28,13954,289
2020-04-04 9:37:29,13956,285
2020-04-04 9:37:30,13955,282
2020-04-04 9:37:33,13955,273
2020-04-04 9:37:34,13955,286
2020-04-04 9:37:36,13957,278
2020-04-04 9:37:38,13957,270
2020-04-04 9:37:39,13958,271
2020-04-04 9:37:40,13959,270
2020-04-04 9:37:41,13960,268
2020-04-04 9:37:42,13962,268
2020-04-04 9:37:43,13962,278
2020-04-04 9:37:44,13963,279
2020-04-04 9:37:45,13967,281
2020-04-04 9:37:46,13965,279
2020-04-04 9:37:47,13965,276
2020-04-04 9:37:48,13964,277
2020-04-04 9:37:49,13964,275
2020-04-04 9:37:50,13964,273
2020-04-04 9:37:51,13964,269
2020-04-04 9:37:52,13965,268
2020-04-04 9:37:53,13965,284
2020-04-04 9:37:55,13964,275
2020-04-04 9:37:56,13964,273
2020-04-04 9:37:57,13964,271
2020-04-04 9:37:58,13963,268
2020-04-04 9:37:59,13965,266
2020-04-04 9:38:00,13965,264
2020-04-04 9:38:01,13968,267
2020-04-04 9:38:02,13969,265
2020-04-04 9:38:03,13967,269
2020-04-04 9:38:04,13967,271
2020-04-04 9:38:05,13966,268
2020-04-04 9:38:06,13965,288
2020-04-04 9:38:07,13967,291
2020-04-04 9:38:09,13967,293
2020-04-04 9:38:10,13968,293
2020-04-04 9:38:11,13966,289
2020-04-04 9:38:13,13966,281
2020-04-04 9:38:17,13968,263
2020-04-04 9:38:18,13967,265
2020-04-04 9:38:19,13966,261
2020-04-04 9:38:21,13966,255
2020-04-04 9:38:22,13967,252
2020-04-04 9:38:23,13969,252
2020-04-04 9:38:24,13969,257
2020-04-04 9:38:26,13967,254
2020-04-04 9:38:27,13967,252
2020-04-04 9:38:28,13967,257
2020-04-04 9:38:31,13969,256
2020-04-04 9:38:32,13971,252
2020-04-04 9:38:33,13970,251
2020-04-04 9:38:34,13971,247
2020-04-04 9:38:35,13970,257
2020-04-04 9:38:36,13970,256
2020-04-04 9:38:37,13970,253
2020-04-04 9:38:40,13970,246
2020-04-04 9:38:41,13971,243
2020-04-04 9:38:42,13971,243
2020-04-04 9:38:43,13971,241
2020-04-04 9:38:44,13971,245
2020-04-04 9:38:45,13971,246
2020-04-04 9:38:47,13970,250
2020-04-04 9:38:48,13970,248
2020-04-04 9:38:49,13970,250
2020-04-04 9:38:50,13969,250
2020-04-04 9:38:52,13968,248
2020-04-04 9:38:53,13969,248
2020-04-04 9:38:54,13969,253
2020-04-04 9:38:56,13969,248
2020-04-04 9:38:59,13969,250
2020-04-04 9:39:00,13968,248
2020-04-04 9:39:01,13968,245
2020-04-04 9:39:02,13966,250
2020-04-04 9:39:03,13964,250
2020-04-04 9:39:04,13964,254
2020-04-04 9:39:05,13964,254
2020-04-04 9:39:06,13965,261
2020-04-04 9:39:07,13964,258
2020-04-04 9:39:08,13964,257
2020-04-04 9:39:09,13964,254
2020-04-04 9:39:10,13964,254
2020-04-04 9:39:12,13963,249
2020-04-04 9:39:14,13960,250
2020-04-04 9:39:15,13961,257
2020-04-04 9:39:16,13963,262
2020-04-04 9:39:17,13962,263
2020-04-04 9:39:18,13963,260
2020-04-04 9:39:19,13964,270
2020-04-04 9:39:20,13964,274
2020-04-04 9:39:21,13964,272
2020-04-04 9:39:22,13964,269
2020-04-04 9:39:23,13964,269
2020-04-04 9:39:24,13964,267
2020-04-04 9:39:25,13965,264
2020-04-04 9:39:26,13964,262
2020-04-04 9:39:30,13965,248
2020-04-04 9:39:31,13967,253
2020-04-04 9:39:33,13968,248
2020-04-04 9:39:35,13968,241
2020-04-04 9:39:38,13969,230
2020-04-04 9:39:39,13967,231
2020-04-04 9:39:41,13969,240
2020-04-04 9:39:42,13971,237
2020-04-04 9:39:44,13971,231
2020-04-04 9:39:45,13970,229
2020-04-04 9:39:46,13970,230
2020-04-04 9:39:49,13970,220
2020-04-04 9:39:52,13971,212
2020-04-04 9:39:53,13971,209
2020-04-04 9:39:55,13971,210
2020-04-04 9:39:56,13970,207
2020-04-04 9:39:58,13970,202
2020-04-04 9:39:59,13970,200
2020-04-04 9:40:00,13970,199
2020-04-04 9:40:01,13970,200
2020-04-04 9:40:04,13968,192
2020-04-04 9:40:06,13968,185
2020-04-04 9:40:07,13969,185
2020-04-04 9:40:08,13969,183
2020-04-04 9:40:09,13967,190
2020-04-04 9:40:10,13963,196
2020-04-04 9:40:11,13963,193
2020-04-04 9:40:13,13963,192
2020-04-04 9:40:15,13964,189
2020-04-04 9:40:16,13964,191
2020-04-04 9:40:17,13966,191
2020-04-04 9:40:20,13966,185
2020-04-04 9:40:22,13969,188
2020-04-04 9:40:24,13968,182
2020-04-04 9:40:25,13970,180
2020-04-04 9:40:27,13970,178
2020-04-04 9:40:29,13970,174
2020-04-04 9:40:30,13969,172
2020-04-04 9:40:35,13969,159
2020-04-04 9:40:36,13970,158
2020-04-04 9:40:37,13971,163
2020-04-04 9:40:40,13972,155
2020-04-04 9:40:41,13972,154
2020-04-04 9:40:47,13971,138
2020-04-04 9:40:48,13970,141
2020-04-04 9:40:50,13970,137
2020-04-04 9:40:51,13970,137
2020-04-04 9:40:52,13971,135
2020-04-04 9:40:54,13971,132
2020-04-04 9:40:55,13970,130
2020-04-04 9:40:56,13970,129
2020-04-04 9:40:58,13970,125
2020-04-04 9:40:59,13969,124
2020-04-04 9:41:00,13970,122
2020-04-04 9:41:01,13970,121
2020-04-04 9:41:02,13970,121
2020-04-04 9:41:03,13971,123
2020-04-04 9:41:04,13970,124
2020-04-04 9:41:05,13971,122
2020-04-04 9:41:06,13971,122
2020-04-04 9:41:07,13971,123
2020-04-04 9:41:08,13971,122
2020-04-04 9:41:10,13972,123
2020-04-04 9:41:11,13970,138
2020-04-04 9:41:12,13971,136
2020-04-04 9:41:13,13971,136
2020-04-04 9:41:14,13971,138
2020-04-04 9:41:15,13972,136
2020-04-04 9:41:18,13972,134
2020-04-04 9:41:20,13973,140
2020-04-04 9:41:21,13974,141
2020-04-04 9:41:22,13975,147
2020-04-04 9:41:23,13976,150
2020-04-04 9:41:24,13976,154
2020-04-04 9:41:25,13977,156
2020-04-04 9:41:26,13979,163
2020-04-04 9:41:27,13979,163
2020-04-04 9:41:28,13979,167
2020-04-04 9:41:30,13978,167
2020-04-04 9:41:31,13978,167
2020-04-04 9:41:32,13978,167
2020-04-04 9:41:33,13979,170
2020-04-04 9:41:34,13979,170
2020-04-04 9:41:35,13978,169
2020-04-04 9:41:36,13979,171
2020-04-04 9:41:37,13980,171
2020-04-04 9:41:38,13980,172
2020-04-04 9:41:39,13982,196
2020-04-04 9:41:40,13979,196
2020-04-04 9:41:42,13981,201
2020-04-04 9:41:44,13982,198
2020-04-04 9:41:45,13982,208
2020-04-04 9:41:47,13982,219
2020-04-04 9:41:48,13983,231
2020-04-04 9:41:50,13983,236
2020-04-04 9:41:51,13984,243
2020-04-04 9:41:52,13985,243
2020-04-04 9:41:53,13985,241
2020-04-04 9:41:54,13984,250
2020-04-04 9:41:55,13984,268
2020-04-04 9:41:56,13985,267
2020-04-04 9:41:57,13986,269
2020-04-04 9:41:58,13984,277
2020-04-04 9:41:59,13985,274
2020-04-04 9:42:00,13986,277
2020-04-04 9:42:01,13986,277
2020-04-04 9:42:02,13986,279
2020-04-04 9:42:03,13986,278
2020-04-04 9:42:04,13985,285
2020-04-04 9:42:05,13985,288
2020-04-04 9:42:06,13984,296
2020-04-04 9:42:07,13983,301
2020-04-04 9:42:08,13982,333
2020-04-04 9:42:09,13978,344
2020-04-04 9:42:10,13980,345
2020-04-04 9:42:11,13980,345
2020-04-04 9:42:13,13981,341
2020-04-04 9:42:14,13978,410
2020-04-04 9:42:15,13977,409
2020-04-04 9:42:17,13979,407
2020-04-04 9:42:18,13979,407
2020-04-04 9:42:19,13980,404
2020-04-04 9:42:20,13979,404
2020-04-04 9:42:21,13978,409
2020-04-04 9:42:22,13980,419
2020-04-04 9:42:24,13980,413
2020-04-04 9:42:25,13981,409
2020-04-04 9:42:26,13982,406
2020-04-04 9:42:27,13984,406
2020-04-04 9:42:29,13983,401
2020-04-04 9:42:30,13983,397
2020-04-04 9:42:31,13984,394
2020-04-04 9:42:32,13984,392
2020-04-04 9:42:33,13985,393
2020-04-04 9:42:34,13984,389
2020-04-04 9:42:37,13984,378
2020-04-04 9:42:38,13984,376
2020-04-04 9:42:39,13985,374
2020-04-04 9:42:40,13985,373
2020-04-04 9:42:44,13985,363
2020-04-04 9:42:45,13984,369
2020-04-04 9:42:52,13984,337
2020-04-04 9:42:53,13985,333
2020-04-04 9:42:55,13984,324
2020-04-04 9:42:56,13984,321
2020-04-04 9:42:57,13986,318
2020-04-04 9:42:59,13985,309
2020-04-04 9:43:00,13985,305
2020-04-04 9:43:03,13984,292
2020-04-04 9:43:04,13982,295
2020-04-04 9:43:05,13983,293
2020-04-04 9:43:12,13985,259
2020-04-04 9:43:17,13985,238
2020-04-04 9:43:24,13984,206
2020-04-04 9:43:26,13982,202
2020-04-04 9:43:32,13983,177
2020-04-04 9:43:34,13984,169
2020-04-04 9:43:36,13984,164
2020-04-04 9:43:37,13985,161
2020-04-04 9:43:38,13985,159
2020-04-04 9:43:40,13986,153
2020-04-04 9:43:42,13986,146
2020-04-04 9:43:43,13987,148
2020-04-04 9:43:44,13987,146
2020-04-04 9:43:45,13989,147
2020-04-04 9:43:46,13989,144
2020-04-04 9:43:47,13989,141
2020-04-04 9:43:49,13989,136
2020-04-04 9:43:50,13989,144
2020-04-04 9:43:52,13987,137
2020-04-04 9:43:54,13985,136
2020-04-04 9:43:55,13983,134
2020-04-04 9:44:00,13983,121
2020-04-04 9:44:01,13981,124
2020-04-04 9:44:02,13981,121
2020-04-04 9:44:03,13981,122
2020-04-04 9:44:04,13980,124
2020-04-04 9:44:06,13979,118
2020-04-04 9:44:07,13978,116
2020-04-04 9:44:08,13977,112
2020-04-04 9:44:09,13976,113
2020-04-04 9:44:10,13976,113
2020-04-04 9:44:12,13975,132
2020-04-04 9:44:13,13974,140
2020-04-04 9:44:14,13973,140
2020-04-04 9:44:15,13972,144
2020-04-04 9:44:16,13972,143
2020-04-04 9:44:18,13972,141
2020-04-04 9:44:22,13975,147
2020-04-04 9:44:27,13976,138
2020-04-04 9:44:28,13976,138
2020-04-04 9:44:29,13974,140
2020-04-04 9:44:31,13975,137
2020-04-04 9:44:33,13975,139
2020-04-04 9:44:34,13976,138
2020-04-04 9:44:36,13977,137
2020-04-04 9:44:40,13976,130
2020-04-04 9:44:42,13975,128
2020-04-04 9:44:43,13976,129
2020-04-04 9:44:44,13976,128
2020-04-04 9:44:49,13978,130
2020-04-04 9:44:54,13977,123
2020-04-04 9:44:58,13975,117
2020-04-04 9:44:59,13974,116
2020-04-04 9:45:00,13974,131
2020-04-04 9:45:01,13972,133
2020-04-04 9:45:02,13969,158
2020-04-04 9:45:04,13969,154
2020-04-04 9:45:05,13970,155
2020-04-04 9:45:06,13968,158
2020-04-04 9:45:07,13971,172
2020-04-04 9:45:08,13973,174
2020-04-04 9:45:09,13974,176
2020-04-04 9:45:10,13975,175
2020-04-04 9:45:11,13976,185
2020-04-04 9:45:12,13977,189
2020-04-04 9:45:13,13977,190
2020-04-04 9:45:14,13977,191
2020-04-04 9:45:15,13977,192
2020-04-04 9:45:17,13977,192
2020-04-04 9:45:18,13976,190
2020-04-04 9:45:20,13976,187
2020-04-04 9:45:23,13974,183
2020-04-04 9:45:24,13974,182
2020-04-04 9:45:27,13975,176
2020-04-04 9:45:32,13974,166
2020-04-04 9:45:33,13973,167
2020-04-04 9:45:37,13974,158
2020-04-04 9:45:42,13975,147
2020-04-04 9:45:43,13975,149
2020-04-04 9:45:46,13974,147
2020-04-04 9:45:47,13971,145
2020-04-04 9:45:51,13973,137
2020-04-04 9:45:52,13974,136
2020-04-04 9:45:55,13973,132
2020-04-04 9:45:57,13975,129
2020-04-04 9:45:59,13975,126
2020-04-04 9:46:01,13976,126
2020-04-04 9:46:02,13976,126
2020-04-04 9:46:03,13975,124
2020-04-04 9:46:04,13975,123
2020-04-04 9:46:05,13975,123
2020-04-04 9:46:13,13975,105
2020-04-04 9:46:17,13976,104
2020-04-04 9:46:19,13975,105
2020-04-04 9:46:20,13977,104
2020-04-04 9:46:21,13977,105
2020-04-04 9:46:22,13978,104
2020-04-04 9:46:23,13979,103
2020-04-04 9:46:24,13979,111
2020-04-04 9:46:25,13981,114
2020-04-04 9:46:26,13982,117
2020-04-04 9:46:27,13982,118
2020-04-04 9:46:28,13982,117
2020-04-04 9:46:29,13982,121
2020-04-04 9:46:30,13985,141
2020-04-04 9:46:31,13983,141
2020-04-04 9:46:32,13984,140
2020-04-04 9:46:35,13984,134
2020-04-04 9:46:36,13986,134
2020-04-04 9:46:37,13986,135
2020-04-04 9:46:38,13986,135
2020-04-04 9:46:40,13986,147
2020-04-04 9:46:41,13985,148
2020-04-04 9:46:42,13984,149
2020-04-04 9:46:43,13984,151
2020-04-04 9:46:46,13984,145
2020-04-04 9:46:48,13984,142
2020-04-04 9:46:49,13983,142
2020-04-04 9:46:53,13983,138
2020-04-04 9:46:57,13982,130
2020-04-04 9:46:58,13983,130
2020-04-04 9:47:00,13984,126
2020-04-04 9:47:02,13984,124
2020-04-04 9:47:04,13986,155
2020-04-04 9:47:05,13984,153
2020-04-04 9:47:10,13983,145
2020-04-04 9:47:11,13981,143
2020-04-04 9:47:12,13981,147
2020-04-04 9:47:13,13979,152
2020-04-04 9:47:15,13980,149
2020-04-04 9:47:17,13982,148
2020-04-04 9:47:19,13981,145
2020-04-04 9:47:21,13982,149
2020-04-04 9:47:24,13982,153
2020-04-04 9:47:28,13983,146
2020-04-04 9:47:29,13983,145
2020-04-04 9:47:32,13982,140
2020-04-04 9:47:33,13984,140
2020-04-04 9:47:36,13984,136
2020-04-04 9:47:38,13983,133
2020-04-04 9:47:41,13983,130
2020-04-04 9:47:44,13983,126
2020-04-04 9:47:45,13981,128
2020-04-04 9:47:47,13982,140
2020-04-04 9:47:48,13977,141
2020-04-04 9:47:49,13977,140
2020-04-04 9:47:53,13977,132
2020-04-04 9:47:55,13976,129
2020-04-04 9:47:56,13977,128
2020-04-04 9:48:00,13976,121
2020-04-04 9:48:01,13974,121
2020-04-04 9:48:02,13974,120
2020-04-04 9:48:03,13974,119
2020-04-04 9:48:04,13973,119
2020-04-04 9:48:05,13973,120
2020-04-04 9:48:07,13973,117
2020-04-04 9:48:08,13973,117
2020-04-04 9:48:09,13975,126
2020-04-04 9:48:15,13974,114
2020-04-04 9:48:17,13973,112
2020-04-04 9:48:18,13973,111
2020-04-04 9:48:19,13973,109
2020-04-04 9:48:21,13974,106
2020-04-04 9:48:23,13972,103
2020-04-04 9:48:25,13974,99
2020-04-04 9:48:26,13973,98
2020-04-04 9:48:27,13972,97
2020-04-04 9:48:29,13971,94
2020-04-04 9:48:30,13973,92
2020-04-04 9:48:32,13972,90
2020-04-04 9:48:33,13972,91
2020-04-04 9:48:34,13971,91
2020-04-04 9:48:35,13972,90
2020-04-04 9:48:36,13971,89
2020-04-04 9:48:42,13970,83
2020-04-04 9:48:44,13968,82
2020-04-04 9:48:46,13970,80
2020-04-04 9:48:49,13970,85
2020-04-04 9:48:50,13971,84
2020-04-04 9:48:51,13972,88
2020-04-04 9:48:53,13973,89
2020-04-04 9:48:55,13974,88
2020-04-04 9:48:57,13973,85
2020-04-04 9:49:01,13973,80
2020-04-04 9:49:05,13971,76
2020-04-04 9:49:07,13969,80
2020-04-04 9:49:09,13970,79
2020-04-04 9:49:12,13971,76
2020-04-04 9:49:13,13972,78
2020-04-04 9:49:14,13970,77
2020-04-04 9:49:16,13971,77
2020-04-04 9:49:21,13970,79
2020-04-04 9:49:24,13973,88
2020-04-04 9:49:27,13971,89
2020-04-04 9:49:31,13970,86
2020-04-04 9:49:33,13970,87
2020-04-04 9:49:34,13968,91
2020-04-04 9:49:35,13970,91
2020-04-04 9:49:37,13969,91
2020-04-04 9:49:38,13970,90
2020-04-04 9:49:40,13971,91
2020-04-04 9:49:41,13971,93
2020-04-04 9:49:43,13971,93
2020-04-04 9:49:45,13971,96
2020-04-04 9:49:46,13972,96
2020-04-04 9:49:47,13972,97
2020-04-04 9:49:48,13973,97
2020-04-04 9:49:49,13973,96
2020-04-04 9:49:50,13973,100
2020-04-04 9:49:51,13972,113
2020-04-04 9:49:52,13971,113
2020-04-04 9:49:54,13972,111
2020-04-04 9:49:55,13972,115
2020-04-04 9:49:56,13973,115
2020-04-04 9:49:57,13972,121
2020-04-04 9:49:58,13972,123
2020-04-04 9:49:59,13972,125
2020-04-04 9:50:00,13972,128
2020-04-04 9:50:01,13972,132
2020-04-04 9:50:03,13974,131
2020-04-04 9:50:04,13975,143
2020-04-04 9:50:05,13973,154
2020-04-04 9:50:06,13971,161
2020-04-04 9:50:07,13969,161
2020-04-04 9:50:08,13971,164
2020-04-04 9:50:09,13970,193
2020-04-04 9:50:11,13970,194
2020-04-04 9:50:12,13968,195
2020-04-04 9:50:13,13968,196
2020-04-04 9:50:15,13968,193
2020-04-04 9:50:16,13968,201
2020-04-04 9:50:17,13969,201
2020-04-04 9:50:19,13968,209
2020-04-04 9:50:20,13970,209
2020-04-04 9:50:21,13970,208
2020-04-04 9:50:23,13971,206
2020-04-04 9:50:24,13972,204
2020-04-04 9:50:25,13971,203
2020-04-04 9:50:26,13973,202
2020-04-04 9:50:27,13972,200
2020-04-04 9:50:29,13971,196
2020-04-04 9:50:33,13972,188
2020-04-04 9:50:44,13972,164
2020-04-04 9:50:45,13973,164
2020-04-04 9:50:46,13973,163
2020-04-04 9:50:47,13974,161
2020-04-04 9:50:48,13974,161
2020-04-04 9:50:53,13974,155
2020-04-04 9:50:54,13976,159
2020-04-04 9:50:55,13975,157
2020-04-04 9:50:56,13976,156
2020-04-04 9:50:58,13975,153
2020-04-04 9:50:59,13975,154
2020-04-04 9:51:00,13974,157
2020-04-04 9:51:01,13974,158
2020-04-04 9:51:04,13972,154
2020-04-04 9:51:05,13972,157
2020-04-04 9:51:06,13975,168
2020-04-04 9:51:08,13975,164
2020-04-04 9:51:09,13974,162
2020-04-04 9:51:11,13975,165
2020-04-04 9:51:14,13975,160
2020-04-04 9:51:15,13974,158
2020-04-04 9:51:16,13974,159
2020-04-04 9:51:20,13973,150
2020-04-04 9:51:21,13973,149
2020-04-04 9:51:22,13973,152
2020-04-04 9:51:23,13973,153
2020-04-04 9:51:24,13973,157
2020-04-04 9:51:26,13972,153
2020-04-04 9:51:30,13971,144
2020-04-04 9:51:33,13970,138
2020-04-04 9:51:34,13969,141
2020-04-04 9:51:36,13970,147
2020-04-04 9:51:37,13970,145
2020-04-04 9:51:42,13970,134
2020-04-04 9:51:43,13969,132
2020-04-04 9:51:45,13969,129
2020-04-04 9:51:47,13969,129
2020-04-04 9:51:48,13968,128
2020-04-04 9:51:49,13968,126
2020-04-04 9:51:51,13967,123
2020-04-04 9:51:52,13971,160
2020-04-04 9:51:53,13972,158
2020-04-04 9:51:54,13974,157
2020-04-04 9:51:56,13974,154
2020-04-04 9:51:57,13976,153
2020-04-04 9:52:00,13976,213
2020-04-04 9:52:01,13980,218
2020-04-04 9:52:02,13980,224
2020-04-04 9:52:03,13981,225
2020-04-04 9:52:04,13981,234
2020-04-04 9:52:05,13981,232
2020-04-04 9:52:06,13982,248
2020-04-04 9:52:09,13981,241
2020-04-04 9:52:10,13980,239
2020-04-04 9:52:11,13981,238
2020-04-04 9:52:14,13981,231
2020-04-04 9:52:15,13981,231
2020-04-04 9:52:16,13980,230
2020-04-04 9:52:17,13979,228
2020-04-04 9:52:20,13979,223
2020-04-04 9:52:21,13978,224
2020-04-04 9:52:24,13979,217
2020-04-04 9:52:25,13980,216
2020-04-04 9:52:28,13978,210
2020-04-04 9:52:31,13977,204
2020-04-04 9:52:38,13975,187
2020-04-04 9:52:40,13973,185
2020-04-04 9:52:45,13973,172
2020-04-04 9:52:47,13973,173
2020-04-04 9:52:51,13976,164
2020-04-04 9:52:54,13977,156
2020-04-04 9:52:56,13977,153
2020-04-04 9:52:57,13978,151
2020-04-04 9:52:59,13978,147
2020-04-04 9:53:00,13978,145
2020-04-04 9:53:01,13979,144
2020-04-04 9:53:04,13979,142
2020-04-04 9:53:08,13980,134
2020-04-04 9:53:09,13980,134
2020-04-04 9:53:11,13981,141
2020-04-04 9:53:13,13980,138
2020-04-04 9:53:14,13981,139
2020-04-04 9:53:15,13981,137
2020-04-04 9:53:18,13981,135
2020-04-04 9:53:19,13980,133
2020-04-04 9:53:20,13982,133
2020-04-04 9:53:21,13983,182
2020-04-04 9:53:22,13980,180
2020-04-04 9:53:24,13979,180
2020-04-04 9:53:25,13978,178
2020-04-04 9:53:26,13977,177
2020-04-04 9:53:27,13979,175
2020-04-04 9:53:29,13980,170
2020-04-04 9:53:30,13979,175
2020-04-04 9:53:31,13980,174
2020-04-04 9:53:32,13980,172
2020-04-04 9:53:33,13980,171
2020-04-04 9:53:37,13982,170
2020-04-04 9:53:38,13982,170
2020-04-04 9:53:39,13983,169
2020-04-04 9:53:40,13983,167
2020-04-04 9:53:41,13983,166
2020-04-04 9:53:42,13984,166
2020-04-04 9:53:45,13986,159
2020-04-04 9:53:46,13986,157
2020-04-04 9:53:52,13986,140
2020-04-04 9:53:53,13986,139
2020-04-04 9:53:54,13985,137
2020-04-04 9:53:56,13985,133
2020-04-04 9:54:00,13983,121
2020-04-04 9:54:02,13984,120
2020-04-04 9:54:04,13984,116
2020-04-04 9:54:05,13986,157
2020-04-04 9:54:08,13985,151
2020-04-04 9:54:09,13986,153
2020-04-04 9:54:10,13988,154
2020-04-04 9:54:11,13987,154
2020-04-04 9:54:12,13987,153
2020-04-04 9:54:13,13988,153
2020-04-04 9:54:14,13986,152
2020-04-04 9:54:18,13986,146
2020-04-04 9:54:19,13985,146
2020-04-04 9:54:23,13986,140
2020-04-04 9:54:25,13984,138
2020-04-04 9:54:26,13984,138
